,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total,id
4799,Navarra,0-15 años,Españoles,Ambos sexos,2019,96.810,31
4800,Navarra,0-15 años,Españoles,Hombres,2021,48.073,31
4801,Navarra,0-15 años,Españoles,Hombres,2020,49.000,31
4802,Navarra,0-15 años,Españoles,Hombres,2019,49.598,31
4803,Navarra,0-15 años,Españoles,Mujeres,2021,45.784,31
4804,Navarra,0-15 años,Españoles,Mujeres,2020,46.557,31
4805,Navarra,0-15 años,Españoles,Mujeres,2019,47.212,31
4806,Navarra,0-15 años,Extranjeros,Ambos sexos,2021,12.935,31
4807,Navarra,0-15 años,Extranjeros,Ambos sexos,2020,12.705,31
4808,Navarra,0-15 años,Extranjeros,Ambos sexos,2019,11.456,31
4809,Navarra,0-15 años,Extranjeros,Hombres,2021,6.609,31
4810,Navarra,0-15 años,Extranjeros,Hombres,2020,6.530,31
4811,Navarra,0-15 años,Extranjeros,Hombres,2019,5.860,31
4812,Navarra,0-15 años,Extranjeros,Mujeres,2021,6.326,31
4813,Navarra,0-15 años,Extranjeros,Mujeres,2020,6.175,31
4814,Navarra,0-15 años,Extranjeros,Mujeres,2019,5.596,31
4815,Navarra,0-15 años,Extranjeros,Ambos sexos,2021,"12,11",31
4816,Navarra,0-15 años,Extranjeros,Ambos sexos,2020,"11,74",31
4817,Navarra,0-15 años,Extranjeros,Ambos sexos,2019,"10,58",31
4818,Navarra,0-15 años,Extranjeros,Hombres,2021,"12,09",31
4819,Navarra,0-15 años,Extranjeros,Hombres,2020,"11,76",31
4820,Navarra,0-15 años,Extranjeros,Hombres,2019,"10,57",31
4821,Navarra,0-15 años,Extranjeros,Mujeres,2021,"12,14",31
4822,Navarra,0-15 años,Extranjeros,Mujeres,2020,"11,71",31
4823,Navarra,0-15 años,Extranjeros,Mujeres,2019,"10,60",31
4824,Navarra,16-64 años,TOTAL,Ambos sexos,2021,422.804,31
4825,Navarra,16-64 años,TOTAL,Ambos sexos,2020,422.288,31
4826,Navarra,16-64 años,TOTAL,Ambos sexos,2019,417.557,31
4827,Navarra,16-64 años,TOTAL,Hombres,2021,214.285,31
4828,Navarra,16-64 años,TOTAL,Hombres,2020,213.928,31
4829,Navarra,16-64 años,TOTAL,Hombres,2019,211.558,31
4830,Navarra,16-64 años,TOTAL,Mujeres,2021,208.519,31
4831,Navarra,16-64 años,TOTAL,Mujeres,2020,208.360,31
4832,Navarra,16-64 años,TOTAL,Mujeres,2019,205.999,31
4833,Navarra,16-64 años,Españoles,Ambos sexos,2021,366.798,31
4834,Navarra,16-64 años,Españoles,Ambos sexos,2020,366.730,31
4835,Navarra,16-64 años,Españoles,Ambos sexos,2019,366.840,31
4836,Navarra,16-64 años,Españoles,Hombres,2021,185.854,31
4837,Navarra,16-64 años,Españoles,Hombres,2020,185.754,31
4838,Navarra,16-64 años,Españoles,Hombres,2019,185.837,31
4839,Navarra,16-64 años,Españoles,Mujeres,2021,180.944,31
4840,Navarra,16-64 años,Españoles,Mujeres,2020,180.976,31
4841,Navarra,16-64 años,Españoles,Mujeres,2019,181.003,31
4842,Navarra,16-64 años,Extranjeros,Ambos sexos,2021,56.006,31
4843,Navarra,16-64 años,Extranjeros,Ambos sexos,2020,55.558,31
4844,Navarra,16-64 años,Extranjeros,Ambos sexos,2019,50.717,31
4845,Navarra,16-64 años,Extranjeros,Hombres,2021,28.431,31
4846,Navarra,16-64 años,Extranjeros,Hombres,2020,28.174,31
4847,Navarra,16-64 años,Extranjeros,Hombres,2019,25.721,31
4848,Navarra,16-64 años,Extranjeros,Mujeres,2021,27.575,31
4849,Navarra,16-64 años,Extranjeros,Mujeres,2020,27.384,31
4850,Navarra,16-64 años,Extranjeros,Mujeres,2019,24.996,31
4851,Navarra,16-64 años,Extranjeros,Ambos sexos,2021,"13,25",31
4852,Navarra,16-64 años,Extranjeros,Ambos sexos,2020,"13,16",31
4853,Navarra,16-64 años,Extranjeros,Ambos sexos,2019,"12,15",31
4854,Navarra,16-64 años,Extranjeros,Hombres,2021,"13,27",31
4855,Navarra,16-64 años,Extranjeros,Hombres,2020,"13,17",31
4856,Navarra,16-64 años,Extranjeros,Hombres,2019,"12,16",31
4857,Navarra,16-64 años,Extranjeros,Mujeres,2021,"13,22",31
4858,Navarra,16-64 años,Extranjeros,Mujeres,2020,"13,14",31
4859,Navarra,16-64 años,Extranjeros,Mujeres,2019,"12,13",31
4860,Navarra,65 y más,TOTAL,Ambos sexos,2021,131.941,31
4861,Navarra,65 y más,TOTAL,Ambos sexos,2020,130.647,31
4862,Navarra,65 y más,TOTAL,Ambos sexos,2019,128.391,31
4863,Navarra,65 y más,TOTAL,Hombres,2021,58.498,31
4864,Navarra,65 y más,TOTAL,Hombres,2020,57.768,31
4865,Navarra,65 y más,TOTAL,Hombres,2019,56.615,31
4866,Navarra,65 y más,TOTAL,Mujeres,2021,73.443,31
4867,Navarra,65 y más,TOTAL,Mujeres,2020,72.879,31
4868,Navarra,65 y más,TOTAL,Mujeres,2019,71.776,31
4869,Navarra,65 y más,Españoles,Ambos sexos,2021,129.441,31
4870,Navarra,65 y más,Españoles,Ambos sexos,2020,128.244,31
4871,Navarra,65 y más,Españoles,Ambos sexos,2019,126.345,31
4872,Navarra,65 y más,Españoles,Hombres,2021,57.493,31
4873,Navarra,65 y más,Españoles,Hombres,2020,56.823,31
4874,Navarra,65 y más,Españoles,Hombres,2019,55.790,31
4875,Navarra,65 y más,Españoles,Mujeres,2021,71.948,31
4876,Navarra,65 y más,Españoles,Mujeres,2020,71.421,31
4877,Navarra,65 y más,Españoles,Mujeres,2019,70.555,31
4878,Navarra,65 y más,Extranjeros,Ambos sexos,2021,2.500,31
4879,Navarra,65 y más,Extranjeros,Ambos sexos,2020,2.403,31
4880,Navarra,65 y más,Extranjeros,Ambos sexos,2019,2.046,31
4881,Navarra,65 y más,Extranjeros,Hombres,2021,1.005,31
4882,Navarra,65 y más,Extranjeros,Hombres,2020,945,31
4883,Navarra,65 y más,Extranjeros,Hombres,2019,825,31
4884,Navarra,65 y más,Extranjeros,Mujeres,2021,1.495,31
4885,Navarra,65 y más,Extranjeros,Mujeres,2020,1.458,31
4886,Navarra,65 y más,Extranjeros,Mujeres,2019,1.221,31
4887,Navarra,65 y más,Extranjeros,Ambos sexos,2021,"1,89",31
4888,Navarra,65 y más,Extranjeros,Ambos sexos,2020,"1,84",31
4889,Navarra,65 y más,Extranjeros,Ambos sexos,2019,"1,59",31
4890,Navarra,65 y más,Extranjeros,Hombres,2021,"1,72",31
4891,Navarra,65 y más,Extranjeros,Hombres,2020,"1,64",31
4892,Navarra,65 y más,Extranjeros,Hombres,2019,"1,46",31
4893,Navarra,65 y más,Extranjeros,Mujeres,2021,"2,04",31
4894,Navarra,65 y más,Extranjeros,Mujeres,2020,"2,00",31
4895,Navarra,65 y más,Extranjeros,Mujeres,2019,"1,70",31
4932,Ourense,0-15 años,TOTAL,Ambos sexos,2021,31.805,32
4933,Ourense,0-15 años,TOTAL,Ambos sexos,2020,32.185,32
4934,Ourense,0-15 años,TOTAL,Ambos sexos,2019,32.557,32
4935,Ourense,0-15 años,TOTAL,Hombres,2021,16.376,32
4936,Ourense,0-15 años,TOTAL,Hombres,2020,16.531,32
4937,Ourense,0-15 años,TOTAL,Hombres,2019,16.720,32
4938,Ourense,0-15 años,TOTAL,Mujeres,2021,15.429,32
4939,Ourense,0-15 años,TOTAL,Mujeres,2020,15.654,32
4940,Ourense,0-15 años,TOTAL,Mujeres,2019,15.837,32
4941,Ourense,0-15 años,Españoles,Ambos sexos,2021,30.003,32
4942,Ourense,0-15 años,Españoles,Ambos sexos,2020,30.344,32
4943,Ourense,0-15 años,Españoles,Ambos sexos,2019,30.943,32
4944,Ourense,0-15 años,Españoles,Hombres,2021,15.483,32
4945,Ourense,0-15 años,Españoles,Hombres,2020,15.616,32
4946,Ourense,0-15 años,Españoles,Hombres,2019,15.912,32
4947,Ourense,0-15 años,Españoles,Mujeres,2021,14.520,32
4948,Ourense,0-15 años,Españoles,Mujeres,2020,14.728,32
4949,Ourense,0-15 años,Españoles,Mujeres,2019,15.031,32
4950,Ourense,0-15 años,Extranjeros,Ambos sexos,2021,1.802,32
4951,Ourense,0-15 años,Extranjeros,Ambos sexos,2020,1.841,32
4952,Ourense,0-15 años,Extranjeros,Ambos sexos,2019,1.614,32
4953,Ourense,0-15 años,Extranjeros,Hombres,2021,893,32
4954,Ourense,0-15 años,Extranjeros,Hombres,2020,915,32
4955,Ourense,0-15 años,Extranjeros,Hombres,2019,808,32
4956,Ourense,0-15 años,Extranjeros,Mujeres,2021,909,32
4957,Ourense,0-15 años,Extranjeros,Mujeres,2020,926,32
4958,Ourense,0-15 años,Extranjeros,Mujeres,2019,806,32
4959,Ourense,0-15 años,Extranjeros,Ambos sexos,2021,"5,67",32
4960,Ourense,0-15 años,Extranjeros,Ambos sexos,2020,"5,72",32
4961,Ourense,0-15 años,Extranjeros,Ambos sexos,2019,"4,96",32
4962,Ourense,0-15 años,Extranjeros,Hombres,2021,"5,45",32
4963,Ourense,0-15 años,Extranjeros,Hombres,2020,"5,54",32
4964,Ourense,0-15 años,Extranjeros,Hombres,2019,"4,83",32
4965,Ourense,0-15 años,Extranjeros,Mujeres,2021,"5,89",32
4966,Ourense,0-15 años,Extranjeros,Mujeres,2020,"5,92",32
4967,Ourense,0-15 años,Extranjeros,Mujeres,2019,"5,09",32
4968,Ourense,16-64 años,TOTAL,Ambos sexos,2021,176.951,32
4969,Ourense,16-64 años,TOTAL,Ambos sexos,2020,177.784,32
4970,Ourense,16-64 años,TOTAL,Ambos sexos,2019,178.550,32
4971,Ourense,16-64 años,TOTAL,Hombres,2021,88.141,32
4972,Ourense,16-64 años,TOTAL,Hombres,2020,88.641,32
4973,Ourense,16-64 años,TOTAL,Hombres,2019,89.154,32
4974,Ourense,16-64 años,TOTAL,Mujeres,2021,88.810,32
4975,Ourense,16-64 años,TOTAL,Mujeres,2020,89.143,32
4976,Ourense,16-64 años,TOTAL,Mujeres,2019,89.396,32
4977,Ourense,16-64 años,Españoles,Ambos sexos,2021,164.115,32
4978,Ourense,16-64 años,Españoles,Ambos sexos,2020,165.320,32
4979,Ourense,16-64 años,Españoles,Ambos sexos,2019,167.162,32
4980,Ourense,16-64 años,Españoles,Hombres,2021,82.085,32
4981,Ourense,16-64 años,Españoles,Hombres,2020,82.742,32
4982,Ourense,16-64 años,Españoles,Hombres,2019,83.723,32
4983,Ourense,16-64 años,Españoles,Mujeres,2021,82.030,32
4984,Ourense,16-64 años,Españoles,Mujeres,2020,82.578,32
4985,Ourense,16-64 años,Españoles,Mujeres,2019,83.439,32
4986,Ourense,16-64 años,Extranjeros,Ambos sexos,2021,12.836,32
4987,Ourense,16-64 años,Extranjeros,Ambos sexos,2020,12.464,32
4988,Ourense,16-64 años,Extranjeros,Ambos sexos,2019,11.388,32
4989,Ourense,16-64 años,Extranjeros,Hombres,2021,6.056,32
4990,Ourense,16-64 años,Extranjeros,Hombres,2020,5.899,32
4991,Ourense,16-64 años,Extranjeros,Hombres,2019,5.431,32
4992,Ourense,16-64 años,Extranjeros,Mujeres,2021,6.780,32
4993,Ourense,16-64 años,Extranjeros,Mujeres,2020,6.565,32
4994,Ourense,16-64 años,Extranjeros,Mujeres,2019,5.957,32
4995,Ourense,16-64 años,Extranjeros,Ambos sexos,2021,"7,25",32
4996,Ourense,16-64 años,Extranjeros,Ambos sexos,2020,"7,01",32
4997,Ourense,16-64 años,Extranjeros,Ambos sexos,2019,"6,38",32
4998,Ourense,16-64 años,Extranjeros,Hombres,2021,"6,87",32
4999,Ourense,16-64 años,Extranjeros,Hombres,2020,"6,65",32
5000,Ourense,16-64 años,Extranjeros,Hombres,2019,"6,09",32
5001,Ourense,16-64 años,Extranjeros,Mujeres,2021,"7,63",32
5002,Ourense,16-64 años,Extranjeros,Mujeres,2020,"7,36",32
5003,Ourense,16-64 años,Extranjeros,Mujeres,2019,"6,66",32
5004,Ourense,65 y más,TOTAL,Ambos sexos,2021,96.467,32
5005,Ourense,65 y más,TOTAL,Ambos sexos,2020,96.681,32
5006,Ourense,65 y más,TOTAL,Ambos sexos,2019,96.544,32
5007,Ourense,65 y más,TOTAL,Hombres,2021,41.978,32
5008,Ourense,65 y más,TOTAL,Hombres,2020,41.906,32
5009,Ourense,65 y más,TOTAL,Hombres,2019,41.648,32
5010,Ourense,65 y más,TOTAL,Mujeres,2021,54.489,32
5011,Ourense,65 y más,TOTAL,Mujeres,2020,54.775,32
5012,Ourense,65 y más,TOTAL,Mujeres,2019,54.896,32
5013,Ourense,65 y más,Españoles,Ambos sexos,2021,95.048,32
5014,Ourense,65 y más,Españoles,Ambos sexos,2020,95.353,32
5015,Ourense,65 y más,Españoles,Ambos sexos,2019,95.375,32
5016,Ourense,65 y más,Españoles,Hombres,2021,41.321,32
5017,Ourense,65 y más,Españoles,Hombres,2020,41.292,32
5018,Ourense,65 y más,Españoles,Hombres,2019,41.100,32
5019,Ourense,65 y más,Españoles,Mujeres,2021,53.727,32
5020,Ourense,65 y más,Españoles,Mujeres,2020,54.061,32
5021,Ourense,65 y más,Españoles,Mujeres,2019,54.275,32
5022,Ourense,65 y más,Extranjeros,Ambos sexos,2021,1.419,32
5023,Ourense,65 y más,Extranjeros,Ambos sexos,2020,1.328,32
5024,Ourense,65 y más,Extranjeros,Ambos sexos,2019,1.169,32
5025,Ourense,65 y más,Extranjeros,Hombres,2021,657,32
5026,Ourense,65 y más,Extranjeros,Hombres,2020,614,32
5027,Ourense,65 y más,Extranjeros,Hombres,2019,548,32
5028,Ourense,65 y más,Extranjeros,Mujeres,2021,762,32
5029,Ourense,65 y más,Extranjeros,Mujeres,2020,714,32
5030,Ourense,65 y más,Extranjeros,Mujeres,2019,621,32
5031,Ourense,65 y más,Extranjeros,Ambos sexos,2021,"1,47",32
5032,Ourense,65 y más,Extranjeros,Ambos sexos,2020,"1,37",32
5033,Ourense,65 y más,Extranjeros,Ambos sexos,2019,"1,21",32
5034,Ourense,65 y más,Extranjeros,Hombres,2021,"1,57",32
5035,Ourense,65 y más,Extranjeros,Hombres,2020,"1,47",32
5036,Ourense,65 y más,Extranjeros,Hombres,2019,"1,32",32
5037,Ourense,65 y más,Extranjeros,Mujeres,2021,"1,40",32
5038,Ourense,65 y más,Extranjeros,Mujeres,2020,"1,30",32
5039,Ourense,65 y más,Extranjeros,Mujeres,2019,"1,13",32
5076,Palencia,0-15 años,TOTAL,Ambos sexos,2021,18.885,34
5077,Palencia,0-15 años,TOTAL,Ambos sexos,2020,19.125,34
5078,Palencia,0-15 años,TOTAL,Ambos sexos,2019,19.318,34
5079,Palencia,0-15 años,TOTAL,Hombres,2021,9.738,34
5080,Palencia,0-15 años,TOTAL,Hombres,2020,9.858,34
5081,Palencia,0-15 años,TOTAL,Hombres,2019,9.950,34
5082,Palencia,0-15 años,TOTAL,Mujeres,2021,9.147,34
5083,Palencia,0-15 años,TOTAL,Mujeres,2020,9.267,34
5084,Palencia,0-15 años,TOTAL,Mujeres,2019,9.368,34
5085,Palencia,0-15 años,Españoles,Ambos sexos,2021,17.619,34
5086,Palencia,0-15 años,Españoles,Ambos sexos,2020,17.881,34
5087,Palencia,0-15 años,Españoles,Ambos sexos,2019,18.137,34
5088,Palencia,0-15 años,Españoles,Hombres,2021,9.054,34
5089,Palencia,0-15 años,Españoles,Hombres,2020,9.190,34
5090,Palencia,0-15 años,Españoles,Hombres,2019,9.313,34
5091,Palencia,0-15 años,Españoles,Mujeres,2021,8.565,34
5092,Palencia,0-15 años,Españoles,Mujeres,2020,8.691,34
5093,Palencia,0-15 años,Españoles,Mujeres,2019,8.824,34
5094,Palencia,0-15 años,Extranjeros,Ambos sexos,2021,1.266,34
5095,Palencia,0-15 años,Extranjeros,Ambos sexos,2020,1.244,34
5096,Palencia,0-15 años,Extranjeros,Ambos sexos,2019,1.181,34
5097,Palencia,0-15 años,Extranjeros,Hombres,2021,684,34
5098,Palencia,0-15 años,Extranjeros,Hombres,2020,668,34
5099,Palencia,0-15 años,Extranjeros,Hombres,2019,637,34
5100,Palencia,0-15 años,Extranjeros,Mujeres,2021,582,34
5101,Palencia,0-15 años,Extranjeros,Mujeres,2020,576,34
5102,Palencia,0-15 años,Extranjeros,Mujeres,2019,544,34
5103,Palencia,0-15 años,Extranjeros,Ambos sexos,2021,"6,70",34
5104,Palencia,0-15 años,Extranjeros,Ambos sexos,2020,"6,50",34
5105,Palencia,0-15 años,Extranjeros,Ambos sexos,2019,"6,11",34
5106,Palencia,0-15 años,Extranjeros,Hombres,2021,"7,02",34
5107,Palencia,0-15 años,Extranjeros,Hombres,2020,"6,78",34
5108,Palencia,0-15 años,Extranjeros,Hombres,2019,"6,40",34
5109,Palencia,0-15 años,Extranjeros,Mujeres,2021,"6,36",34
5110,Palencia,0-15 años,Extranjeros,Mujeres,2020,"6,22",34
5111,Palencia,0-15 años,Extranjeros,Mujeres,2019,"5,81",34
5112,Palencia,16-64 años,TOTAL,Ambos sexos,2021,98.686,34
5113,Palencia,16-64 años,TOTAL,Ambos sexos,2020,99.888,34
5114,Palencia,16-64 años,TOTAL,Ambos sexos,2019,100.828,34
5115,Palencia,16-64 años,TOTAL,Hombres,2021,50.446,34
5116,Palencia,16-64 años,TOTAL,Hombres,2020,51.166,34
5117,Palencia,16-64 años,TOTAL,Hombres,2019,51.768,34
5118,Palencia,16-64 años,TOTAL,Mujeres,2021,48.240,34
5119,Palencia,16-64 años,TOTAL,Mujeres,2020,48.722,34
5120,Palencia,16-64 años,TOTAL,Mujeres,2019,49.060,34
5121,Palencia,16-64 años,Españoles,Ambos sexos,2021,92.880,34
5122,Palencia,16-64 años,Españoles,Ambos sexos,2020,94.199,34
5123,Palencia,16-64 años,Españoles,Ambos sexos,2019,95.595,34
5124,Palencia,16-64 años,Españoles,Hombres,2021,47.648,34
5125,Palencia,16-64 años,Españoles,Hombres,2020,48.424,34
5126,Palencia,16-64 años,Españoles,Hombres,2019,49.271,34
5127,Palencia,16-64 años,Españoles,Mujeres,2021,45.232,34
5128,Palencia,16-64 años,Españoles,Mujeres,2020,45.775,34
5129,Palencia,16-64 años,Españoles,Mujeres,2019,46.324,34
5130,Palencia,16-64 años,Extranjeros,Ambos sexos,2021,5.806,34
5131,Palencia,16-64 años,Extranjeros,Ambos sexos,2020,5.689,34
5132,Palencia,16-64 años,Extranjeros,Ambos sexos,2019,5.233,34
5133,Palencia,16-64 años,Extranjeros,Hombres,2021,2.798,34
5134,Palencia,16-64 años,Extranjeros,Hombres,2020,2.742,34
5135,Palencia,16-64 años,Extranjeros,Hombres,2019,2.497,34
5136,Palencia,16-64 años,Extranjeros,Mujeres,2021,3.008,34
5137,Palencia,16-64 años,Extranjeros,Mujeres,2020,2.947,34
5138,Palencia,16-64 años,Extranjeros,Mujeres,2019,2.736,34
5139,Palencia,16-64 años,Extranjeros,Ambos sexos,2021,"5,88",34
5140,Palencia,16-64 años,Extranjeros,Ambos sexos,2020,"5,70",34
5141,Palencia,16-64 años,Extranjeros,Ambos sexos,2019,"5,19",34
5142,Palencia,16-64 años,Extranjeros,Hombres,2021,"5,55",34
5143,Palencia,16-64 años,Extranjeros,Hombres,2020,"5,36",34
5144,Palencia,16-64 años,Extranjeros,Hombres,2019,"4,82",34
5145,Palencia,16-64 años,Extranjeros,Mujeres,2021,"6,24",34
5146,Palencia,16-64 años,Extranjeros,Mujeres,2020,"6,05",34
5147,Palencia,16-64 años,Extranjeros,Mujeres,2019,"5,58",34
5148,Palencia,65 y más,TOTAL,Ambos sexos,2021,41.552,34
5149,Palencia,65 y más,TOTAL,Ambos sexos,2020,41.308,34
5150,Palencia,65 y más,TOTAL,Ambos sexos,2019,40.834,34
5151,Palencia,65 y más,TOTAL,Hombres,2021,18.657,34
5152,Palencia,65 y más,TOTAL,Hombres,2020,18.433,34
5153,Palencia,65 y más,TOTAL,Hombres,2019,18.090,34
5154,Palencia,65 y más,TOTAL,Mujeres,2021,22.895,34
5155,Palencia,65 y más,TOTAL,Mujeres,2020,22.875,34
5156,Palencia,65 y más,TOTAL,Mujeres,2019,22.744,34
5157,Palencia,65 y más,Españoles,Ambos sexos,2021,41.297,34
5158,Palencia,65 y más,Españoles,Ambos sexos,2020,41.075,34
5159,Palencia,65 y más,Españoles,Ambos sexos,2019,40.636,34
5160,Palencia,65 y más,Españoles,Hombres,2021,18.547,34
5161,Palencia,65 y más,Españoles,Hombres,2020,18.328,34
5162,Palencia,65 y más,Españoles,Hombres,2019,18.001,34
5163,Palencia,65 y más,Españoles,Mujeres,2021,22.750,34
5164,Palencia,65 y más,Españoles,Mujeres,2020,22.747,34
5165,Palencia,65 y más,Españoles,Mujeres,2019,22.635,34
5166,Palencia,65 y más,Extranjeros,Ambos sexos,2021,255,34
5167,Palencia,65 y más,Extranjeros,Ambos sexos,2020,233,34
5168,Palencia,65 y más,Extranjeros,Ambos sexos,2019,198,34
5169,Palencia,65 y más,Extranjeros,Hombres,2021,110,34
5170,Palencia,65 y más,Extranjeros,Hombres,2020,105,34
5171,Palencia,65 y más,Extranjeros,Hombres,2019,89,34
5172,Palencia,65 y más,Extranjeros,Mujeres,2021,145,34
5173,Palencia,65 y más,Extranjeros,Mujeres,2020,128,34
5174,Palencia,65 y más,Extranjeros,Mujeres,2019,109,34
5175,Palencia,65 y más,Extranjeros,Ambos sexos,2021,"0,61",34
5176,Palencia,65 y más,Extranjeros,Ambos sexos,2020,"0,56",34
5177,Palencia,65 y más,Extranjeros,Ambos sexos,2019,"0,48",34
5178,Palencia,65 y más,Extranjeros,Hombres,2021,"0,59",34
5179,Palencia,65 y más,Extranjeros,Hombres,2020,"0,57",34
5180,Palencia,65 y más,Extranjeros,Hombres,2019,"0,49",34
5181,Palencia,65 y más,Extranjeros,Mujeres,2021,"0,63",34
5182,Palencia,65 y más,Extranjeros,Mujeres,2020,"0,56",34
5183,Palencia,65 y más,Extranjeros,Mujeres,2019,"0,48",34
5220,"Palmas, Las",0-15 años,TOTAL,Ambos sexos,2021,154.512,35
5221,"Palmas, Las",0-15 años,TOTAL,Ambos sexos,2020,160.165,35
5222,"Palmas, Las",0-15 años,TOTAL,Ambos sexos,2019,162.889,35
5223,"Palmas, Las",0-15 años,TOTAL,Hombres,2021,79.306,35
5224,"Palmas, Las",0-15 años,TOTAL,Hombres,2020,82.150,35
5225,"Palmas, Las",0-15 años,TOTAL,Hombres,2019,83.609,35
5226,"Palmas, Las",0-15 años,TOTAL,Mujeres,2021,75.206,35
5227,"Palmas, Las",0-15 años,TOTAL,Mujeres,2020,78.015,35
5228,"Palmas, Las",0-15 años,TOTAL,Mujeres,2019,79.280,35
5229,"Palmas, Las",0-15 años,Españoles,Ambos sexos,2021,138.289,35
5230,"Palmas, Las",0-15 años,Españoles,Ambos sexos,2020,143.427,35
5231,"Palmas, Las",0-15 años,Españoles,Ambos sexos,2019,147.056,35
5232,"Palmas, Las",0-15 años,Españoles,Hombres,2021,70.933,35
5233,"Palmas, Las",0-15 años,Españoles,Hombres,2020,73.519,35
5234,"Palmas, Las",0-15 años,Españoles,Hombres,2019,75.372,35
5235,"Palmas, Las",0-15 años,Españoles,Mujeres,2021,67.356,35
5236,"Palmas, Las",0-15 años,Españoles,Mujeres,2020,69.908,35
5237,"Palmas, Las",0-15 años,Españoles,Mujeres,2019,71.684,35
5238,"Palmas, Las",0-15 años,Extranjeros,Ambos sexos,2021,16.223,35
5239,"Palmas, Las",0-15 años,Extranjeros,Ambos sexos,2020,16.738,35
5240,"Palmas, Las",0-15 años,Extranjeros,Ambos sexos,2019,15.833,35
5241,"Palmas, Las",0-15 años,Extranjeros,Hombres,2021,8.373,35
5242,"Palmas, Las",0-15 años,Extranjeros,Hombres,2020,8.631,35
5243,"Palmas, Las",0-15 años,Extranjeros,Hombres,2019,8.237,35
5244,"Palmas, Las",0-15 años,Extranjeros,Mujeres,2021,7.850,35
5245,"Palmas, Las",0-15 años,Extranjeros,Mujeres,2020,8.107,35
5246,"Palmas, Las",0-15 años,Extranjeros,Mujeres,2019,7.596,35
5247,"Palmas, Las",0-15 años,Extranjeros,Ambos sexos,2021,"10,50",35
5248,"Palmas, Las",0-15 años,Extranjeros,Ambos sexos,2020,"10,45",35
5249,"Palmas, Las",0-15 años,Extranjeros,Ambos sexos,2019,"9,72",35
5250,"Palmas, Las",0-15 años,Extranjeros,Hombres,2021,"10,56",35
5251,"Palmas, Las",0-15 años,Extranjeros,Hombres,2020,"10,51",35
5252,"Palmas, Las",0-15 años,Extranjeros,Hombres,2019,"9,85",35
5253,"Palmas, Las",0-15 años,Extranjeros,Mujeres,2021,"10,44",35
5254,"Palmas, Las",0-15 años,Extranjeros,Mujeres,2020,"10,39",35
5255,"Palmas, Las",0-15 años,Extranjeros,Mujeres,2019,"9,58",35
5256,"Palmas, Las",16-64 años,TOTAL,Ambos sexos,2021,795.931,35
5257,"Palmas, Las",16-64 años,TOTAL,Ambos sexos,2020,797.922,35
5258,"Palmas, Las",16-64 años,TOTAL,Ambos sexos,2019,789.750,35
5259,"Palmas, Las",16-64 años,TOTAL,Hombres,2021,401.337,35
5260,"Palmas, Las",16-64 años,TOTAL,Hombres,2020,402.373,35
5261,"Palmas, Las",16-64 años,TOTAL,Hombres,2019,398.477,35
5262,"Palmas, Las",16-64 años,TOTAL,Mujeres,2021,394.594,35
5263,"Palmas, Las",16-64 años,TOTAL,Mujeres,2020,395.549,35
5264,"Palmas, Las",16-64 años,TOTAL,Mujeres,2019,391.273,35
5265,"Palmas, Las",16-64 años,Españoles,Ambos sexos,2021,684.832,35
5266,"Palmas, Las",16-64 años,Españoles,Ambos sexos,2020,684.026,35
5267,"Palmas, Las",16-64 años,Españoles,Ambos sexos,2019,682.263,35
5268,"Palmas, Las",16-64 años,Españoles,Hombres,2021,346.141,35
5269,"Palmas, Las",16-64 años,Españoles,Hombres,2020,345.855,35
5270,"Palmas, Las",16-64 años,Españoles,Hombres,2019,345.185,35
5271,"Palmas, Las",16-64 años,Españoles,Mujeres,2021,338.691,35
5272,"Palmas, Las",16-64 años,Españoles,Mujeres,2020,338.171,35
5273,"Palmas, Las",16-64 años,Españoles,Mujeres,2019,337.078,35
5274,"Palmas, Las",16-64 años,Extranjeros,Ambos sexos,2021,111.099,35
5275,"Palmas, Las",16-64 años,Extranjeros,Ambos sexos,2020,113.896,35
5276,"Palmas, Las",16-64 años,Extranjeros,Ambos sexos,2019,107.487,35
5277,"Palmas, Las",16-64 años,Extranjeros,Hombres,2021,55.196,35
5278,"Palmas, Las",16-64 años,Extranjeros,Hombres,2020,56.518,35
